기준일자,요일,시간대,격자_50,업종대분류,카드이용금액계,카드이용건수계
20240121,일요일,6,다사577a585a,슈퍼마켓일반형,738502,66
20240121,일요일,5,다사471a388b,정육점,140313,6
20240121,일요일,6,다사653b463a,편의점,204994,18
20240121,일요일,4,다사510a461b,게임방/오락실,150780,28
20240121,일요일,6,다사591b475a,기타요식,357531,19
20240121,일요일,6,다사503a509b,한식,548818,26
20240121,일요일,3,다사483b504b,편의점,47942,35
20240121,일요일,4,다사484b544a,의복/의류,318489,15
20240121,일요일,4,다사438b510b,스포츠/레저용품,369545,6
20240121,일요일,5,다사483b556b,커피전문점,143630,15
20240121,일요일,6,다사483a516b,편의점,157852,12
20240121,일요일,5,다사486a572b,한식,1415818,20
20240121,일요일,2,다사549b490a,기타요식,26436,5
20240121,일요일,3,다사657b458a,편의점,150452,50
20240121,일요일,4,다사629b582b,제과점,627531,26
20240121,일요일,1,다사628a559a,노래방,14064,6
20240121,일요일,2,다사406b444b,기타요식,45802,5
20240121,일요일,4,다사616a572a,일식,1338850,16
20240121,일요일,5,다사497b524a,생활잡화/수입상품점,586971,118
20240121,일요일,3,다사626b582b,ZZ_나머지,84776,7
20240121,일요일,2,다사479b504b,기타요식,105141,4
20240121,일요일,4,다사634b508a,커피전문점,115839,13
20240121,일요일,4,다사603b449b,한식,2437867,52
20240121,일요일,4,다사581b599a,스포츠시설,1876366,194
20240121,일요일,6,다사457b473a,편의점,275803,18
20240121,일요일,4,다사613a623a,기타유통,71932,16
20240121,일요일,4,다사599a451a,기타요식,77204,12
20240121,일요일,5,다사599a527b,패스트푸드,115479,9
20240121,일요일,3,다사672a499b,제과점,492794,31
20240121,일요일,5,다사490a529a,일식,380097,8
20240121,일요일,5,다사636b579b,편의점,637462,82
20240121,일요일,3,다사498b566a,ZZ_나머지,46167,7
20240121,일요일,4,다사598b454a,ZZ_나머지,686752,35
20240121,일요일,4,다사494b446b,기타요식,96667,7
20240121,일요일,4,다사659a461a,농수산물,484133,5
20240121,일요일,4,다사529a478b,미용실,191279,15
20240121,일요일,2,다사599a655b,한식,167224,4
20240121,일요일,1,다사628b587a,게임방/오락실,199787,12
20240121,일요일,5,다사476a421b,기타요식,147396,10
20240121,일요일,4,다사470b534a,커피전문점,628667,53
20240121,일요일,4,다사564b456b,ZZ_나머지,22646,5
20240121,일요일,6,다사563a524a,한식,1507384,41
20240121,일요일,3,다사518b422b,ZZ_나머지,81758,22
20240121,일요일,2,다사510a524b,한식,597457,21
20240121,일요일,3,다사627b508b,기타요식,379681,10
20240121,일요일,3,다사605a547b,ZZ_나머지,63079,20
20240121,일요일,3,다사580a451b,패스트푸드,929224,114
20240121,일요일,6,다사600b467a,ZZ_나머지,33373,7
20240121,일요일,5,다사632a508a,한식,2263230,38
20240121,일요일,6,다사569b456b,양식,3900630,23
20240121,일요일,4,다사579a467a,기타요식,501330,16
20240121,일요일,4,다사500a496b,한식,1420435,28
20240121,일요일,4,다사599a498a,제과점,40708,5
20240121,일요일,4,다사578b603a,생활잡화/수입상품점,245030,6
20240121,일요일,5,다사515a449b,생활잡화/수입상품점,2343402,129
20240121,일요일,5,다사440a500b,정육점,1183516,57
20240121,일요일,6,다사668a432b,한식,475958,8
20240121,일요일,6,다사527b511a,노래방,315635,17
20240121,일요일,6,다사583a440b,편의점,430305,77
20240121,일요일,5,다사420a467a,한식,284385,15
20240121,일요일,3,다사591a630a,정육점,547990,32
20240121,일요일,3,다사465b461a,미용실,253022,7
20240121,일요일,1,다사554a484b,한식,445051,32
20240121,일요일,4,다사469a428b,기타요식,363876,25
20240121,일요일,3,다사640b575a,한식,420691,25
20240121,일요일,1,다사561a520a,편의점,27075,4
20240121,일요일,4,다사587a570a,한식,530728,7
20240121,일요일,6,다사623a547b,슈퍼마켓일반형,51256,8
20240121,일요일,5,다사607b448b,기타요식,1750657,16
20240121,일요일,2,다사642a546b,편의점,193113,39
20240121,일요일,2,다사453a427a,한의원,11054,6
20240121,일요일,4,다사684b502b,한식,706361,17
20240121,일요일,2,다사512a461a,커피전문점,25915,4
20240121,일요일,5,다사516a425a,기타요식,686857,108
20240121,일요일,1,다사492a537a,노래방,12388,3
20240121,일요일,5,다사511a543b,편의점,880151,84
20240121,일요일,5,다사566b628b,ZZ_나머지,12276356,84
20240121,일요일,4,다사490b532b,제과점,958092,56
20240121,일요일,1,다사569a429b,한식,451243,8
20240121,일요일,4,다사587a544b,ZZ_나머지,296760,7
20240121,일요일,3,다사623a625a,편의점,64376,18
20240121,일요일,4,다사611a439a,제과점,4084221,215
20240121,일요일,2,다사482a567b,편의점,152184,9
20240121,일요일,5,다사469a477b,기타요식,289261,22
20240121,일요일,1,다사593a516b,편의점,24617,7
20240121,일요일,5,다사665a444a,편의점,248429,33
20240121,일요일,6,다사466a428b,결제대행(PG),10172152,650
20240121,일요일,6,다사552a516a,편의점,257953,28
20240121,일요일,5,다사488a560a,한식,780945,9
20240121,일요일,5,다사416b473a,제과점,506505,58
20240121,일요일,5,다사608a519b,슈퍼마켓일반형,4418257,404
20240121,일요일,6,다사490a460a,슈퍼마켓일반형,106415,13
20240121,일요일,4,다사441b475a,한식,5033559,16
20240121,일요일,4,다사484b459a,한식,745850,14
20240121,일요일,6,다사478a459b,게임방/오락실,59376,18
20240121,일요일,3,다사533b532b,한식,73581,9
20240121,일요일,3,다사574a585b,가전,8454532,7
20240121,일요일,4,다사610b521b,ZZ_나머지,84883,18
20240121,일요일,5,다사574a518b,한식,384554,9
20240128,일요일,1,다사631a547a,편의점,82447,7
20240128,일요일,3,다사513a493b,편의점,263918,15
20240128,일요일,6,다사565a577b,편의점,233804,44
20240128,일요일,4,다사573b605b,농수산물,53885,5
20240128,일요일,1,다사628a556b,편의점,118985,15
20240128,일요일,4,다사519a422b,한식,912310,10
20240128,일요일,4,다사588a438a,편의점,367103,16
20240128,일요일,2,다사534a526b,한식,194591,9
20240128,일요일,5,다사599b615b,한식,506567,56
20240128,일요일,3,다사652b443a,생활잡화/수입상품점,1396612,28
20240128,일요일,4,다사601b500b,커피전문점,255720,28
20240128,일요일,2,다사589b428a,편의점,24692,4
20240128,일요일,3,다사621b491a,제과점,875078,73
20240128,일요일,4,다사483b447a,정육점,368657,5
20240128,일요일,3,다사573b576b,한식,478223,8
20240128,일요일,5,다사589a609b,약국,516215,109
20240128,일요일,5,다사713a520a,기타식품,162734,48
20240128,일요일,3,다사596a561b,독서실,29661,5
20240128,일요일,2,다사642b550a,편의점,107519,10
20240128,일요일,4,다사637b505b,편의점,146483,27
20240128,일요일,5,다사480b506a,동물병원,9474029,35
20240128,일요일,3,다사611b576b,편의점,6845,8
20240128,일요일,1,다사518a424a,한식,469689,9
20240128,일요일,4,다사593a531a,편의점,263265,51
20240128,일요일,1,다사488b505a,한식,1499597,37
20240128,일요일,5,다사428b446b,슈퍼마켓일반형,1873846,134
20240128,일요일,3,다사434a475a,한식,308612,6
20240128,일요일,6,다사548a433b,편의점,251009,47
20240128,일요일,1,다사517b423a,ZZ_나머지,100262,18
20240128,일요일,2,다사405b522a,세탁소,87822,4
20240128,일요일,5,다사601a463a,편의점,779036,63
20240128,일요일,2,다사598a430a,편의점,125239,11
20240128,일요일,6,다사480a582b,편의점,539636,55
20240128,일요일,6,다사480a539b,실내/실외골프장,198096,8
20240128,일요일,5,다사580b532a,편의점,402079,25
20240128,일요일,2,다사510b551a,편의점,176381,24
20240128,일요일,1,다사610b617b,"모텔,여관,기타숙박",444100,5
20240128,일요일,4,다사551a521a,기타요식,106612,11
20240128,일요일,4,다사517b517b,양식,145144,6
20240128,일요일,5,다사417b513b,일식,274687,23
20240128,일요일,5,다사597b419a,일식,189983,8
20240128,일요일,4,다사636b452b,화원,157933,12
20240128,일요일,4,다사540a523b,한식,73126,7
20240128,일요일,5,다사630a487b,편의점,488734,87
20240128,일요일,5,다사588a626b,기타요식,26566,9
20240128,일요일,1,다사583a624a,편의점,167485,22
20240128,일요일,3,다사559b537a,양식,320228,7
20240128,일요일,5,다사595b588a,커피전문점,257759,94
20240128,일요일,2,다사581b448b,제과점,79817,6
20240128,일요일,5,다사596b518b,편의점,756266,102
20240128,일요일,5,다사491a541a,커피전문점,71317,24
20240128,일요일,6,다사596b429b,양식,1068886,14
20240128,일요일,5,다사615b463b,편의점,127105,17
20240128,일요일,4,다사601b451b,편의점,168635,26
20240128,일요일,2,다사589b556a,ZZ_나머지,25403,5
20240128,일요일,5,다사573a603b,슈퍼마켓일반형,53272,9
20240128,일요일,4,다사496b521b,한식,1253407,69
20240128,일요일,4,다사621b494a,중식,27727,5
20240128,일요일,4,다사580b467a,편의점,98066,19
20240128,일요일,5,다사623a509b,슈퍼마켓일반형,266808,35
20240128,일요일,3,다사542b430b,한식,1073133,64
20240128,일요일,2,다사523b486b,편의점,52734,4
20240128,일요일,2,다사639a533b,슈퍼마켓일반형,128035,16
20240128,일요일,5,다사488a579a,약국,1427586,175
20240128,일요일,5,다사626a625b,정육점,1021883,32
20240128,일요일,4,다사483b545a,기타요식,212744,7
20240128,일요일,6,다사689b430a,편의점,840496,72
20240128,일요일,4,다사489b570a,한식,129355,5
20240128,일요일,4,다사509a427a,주유소,2186595,47
20240128,일요일,3,다사695a503b,슈퍼마켓일반형,677138,5
20240128,일요일,4,다사658b459b,주유소,5192424,96
20240128,일요일,3,다사507a498b,기타유통,91313,17
20240128,일요일,5,다사492a480b,주유소,66096,8
20240128,일요일,3,다사484a519a,편의점,114738,13
20240128,일요일,5,다사538b514b,약국,52551,6
20240128,일요일,3,다사456a438a,일식,292482,17
20240128,일요일,5,다사499a570b,편의점,240672,54
20240128,일요일,6,다사616b491b,한식,695007,20
20240128,일요일,6,다사516a494a,편의점,113302,19
20240128,일요일,2,다사600a636a,한식,620374,29
20240128,일요일,4,다사398a431a,편의점,296852,48
20240128,일요일,3,다사488b505a,기타요식,223265,39
20240128,일요일,2,다사600a424a,편의점,174901,34
20240128,일요일,5,다사641a553a,대형마트,203945756,3164
20240128,일요일,3,다사491a515b,기타요식,5682856,429
20240128,일요일,5,다사581b574a,편의점,641915,41
20240128,일요일,5,다사686a484a,제과점,321226,33
20240128,일요일,3,다사578a610a,정육점,12851222,7
20240128,일요일,5,다사531b488a,기타요식,181237,51
20240128,일요일,5,다사668b421a,편의점,982089,241
20240128,일요일,2,다사570b512b,편의점,302352,41
20240128,일요일,6,다사569a437b,한식,6273133,113
20240128,일요일,6,다사643b560b,기타요식,824659,8
20240128,일요일,6,다사670a488b,기타식품,11067,8
20240128,일요일,3,다사570a614a,한식,154262,6
20240128,일요일,3,다사470a393b,화원,59802,7
20240128,일요일,6,다사674b503a,기타요식,359269,6
20240128,일요일,6,다사520b530b,편의점,677783,91
20240128,일요일,3,다사479a539a,기타요식,227119,16
20240128,일요일,6,다사576a467b,커피전문점,105734,19
20240128,일요일,4,다사574b461b,슈퍼마켓일반형,194601,22
20240128,일요일,6,다사577a585a,슈퍼마켓일반형,694691,52
20240128,일요일,5,다사471a388b,정육점,162282,7
20240128,일요일,6,다사653b463a,편의점,202103,21
20240128,일요일,4,다사510a461b,게임방/오락실,159477,41
20240128,일요일,6,다사591b475a,기타요식,275130,15
20240128,일요일,6,다사503a509b,한식,420369,27
20240128,일요일,3,다사483b504b,편의점,43770,31
20240128,일요일,4,다사484b544a,의복/의류,400127,13
20240128,일요일,4,다사438b510b,스포츠/레저용품,349168,5
20240128,일요일,5,다사483b556b,커피전문점,141790,19
20240128,일요일,6,다사483a516b,편의점,179777,17
20240128,일요일,5,다사486a572b,한식,932093,19
20240128,일요일,2,다사549b490a,기타요식,31318,6
20240128,일요일,3,다사657b458a,편의점,125756,35
20240128,일요일,4,다사629b582b,제과점,620523,31
20240128,일요일,1,다사628a559a,노래방,12848,4
20240128,일요일,2,다사406b444b,기타요식,40356,4
20240128,일요일,4,다사616a572a,일식,1332214,14
20240128,일요일,5,다사497b524a,생활잡화/수입상품점,675575,95
20240128,일요일,3,다사626b582b,ZZ_나머지,118522,7
20240128,일요일,2,다사479b504b,기타요식,130377,4
20240128,일요일,4,다사634b508a,커피전문점,113653,13
20240128,일요일,4,다사603b449b,한식,2003581,65
20240128,일요일,4,다사581b599a,스포츠시설,1824068,125
20240128,일요일,6,다사457b473a,편의점,186562,19
20240128,일요일,4,다사613a623a,기타유통,93535,17
20240128,일요일,4,다사599a451a,기타요식,66224,11
20240128,일요일,5,다사599a527b,패스트푸드,101792,7
20240128,일요일,3,다사672a499b,제과점,433046,20
20240128,일요일,5,다사490a529a,일식,448260,8
20240128,일요일,5,다사636b579b,편의점,538290,66
20240128,일요일,3,다사498b566a,ZZ_나머지,45364,8
20240128,일요일,4,다사598b454a,ZZ_나머지,811237,39
20240128,일요일,4,다사494b446b,기타요식,138263,6
20240128,일요일,4,다사659a461a,농수산물,432417,5
20240128,일요일,4,다사529a478b,미용실,200078,13
20240128,일요일,2,다사599a655b,한식,137480,4
20240128,일요일,1,다사628b587a,게임방/오락실,286291,16
20240128,일요일,5,다사476a421b,기타요식,140908,8
20240128,일요일,4,다사470b534a,커피전문점,524894,53
20240128,일요일,4,다사564b456b,ZZ_나머지,29723,8
20240128,일요일,6,다사563a524a,한식,1399751,38
20240128,일요일,3,다사518b422b,ZZ_나머지,73478,18
20240128,일요일,2,다사510a524b,한식,543861,24
20240128,일요일,3,다사627b508b,기타요식,301962,7
20240128,일요일,3,다사605a547b,ZZ_나머지,76598,23
20240128,일요일,3,다사580a451b,패스트푸드,1359861,148
20240128,일요일,6,다사600b467a,ZZ_나머지,32843,6
20240128,일요일,5,다사632a508a,한식,2089385,39
20240128,일요일,6,다사569b456b,양식,5056938,21
20240128,일요일,4,다사579a467a,기타요식,665561,19
20240128,일요일,4,다사500a496b,한식,1473111,25
20240128,일요일,4,다사599a498a,제과점,42446,6
20240128,일요일,4,다사578b603a,생활잡화/수입상품점,193850,6
20240128,일요일,5,다사515a449b,생활잡화/수입상품점,2746649,116
20240128,일요일,5,다사440a500b,정육점,1627188,61
20240128,일요일,6,다사668a432b,한식,296293,5
20240128,일요일,6,다사527b511a,노래방,320548,20
20240128,일요일,6,다사583a440b,편의점,436020,76
20240128,일요일,5,다사420a467a,한식,299378,15
20240128,일요일,3,다사591a630a,정육점,689699,36
20240128,일요일,3,다사465b461a,미용실,261665,8
20240128,일요일,1,다사554a484b,한식,358875,26
20240128,일요일,4,다사469a428b,기타요식,407475,31
20240128,일요일,3,다사640b575a,한식,375841,26
20240128,일요일,1,다사561a520a,편의점,18828,3
20240128,일요일,4,다사587a570a,한식,780836,6
20240128,일요일,6,다사623a547b,슈퍼마켓일반형,46007,6
20240128,일요일,5,다사607b448b,기타요식,1739220,16
20240128,일요일,2,다사642a546b,편의점,285340,42
20240128,일요일,2,다사453a427a,한의원,10030,5
20240128,일요일,4,다사684b502b,한식,780383,18
20240128,일요일,2,다사512a461a,커피전문점,24779,5
20240128,일요일,5,다사516a425a,기타요식,648117,101
20240128,일요일,1,다사492a537a,노래방,21178,5
20240128,일요일,5,다사511a543b,편의점,841165,88
20240128,일요일,5,다사566b628b,ZZ_나머지,12793737,71
20240128,일요일,4,다사490b532b,제과점,1105756,75
20240128,일요일,1,다사569a429b,한식,583355,13
20240128,일요일,4,다사587a544b,ZZ_나머지,276623,5
20240128,일요일,3,다사623a625a,편의점,60853,17
20240128,일요일,4,다사611a439a,제과점,3919304,157
20240128,일요일,2,다사482a567b,편의점,146562,8
